'12/21/2010',23
'02/23/2011',24
'02/23/2014',42
'10/27/2012',85
'03/05/2013',44
'07/06/2011',18
'11/01/2010',20
'11/01/2013',67
'06/29/2010',18
'03/05/2014',73
'06/01/2010',26
'04/24/2011',10
'10/10/2014',87
'10/10/2011',49
'04/21/2011',23
'03/07/2014',68
'03/07/2011',20
'02/14/2010',8
'01/23/2013',38
'06/08/2011',31
'10/11/2010',34
'07/01/2010',21
'12/04/2012',73
'09/20/2011',55
'07/01/2015',118
'12/04/2015',100
'09/28/2012',37
'08/16/2013',64
'09/02/2015',113
'09/02/2010',27
'06/25/2013',47
'06/25/2015',131
'06/03/2014',100
'06/03/2013',23
'12/15/2012',55
'07/03/2014',36
'12/15/2014',72
'10/06/2011',46
'09/04/2012',32
'11/12/2013',40
'10/06/2014',94
'09/04/2015',59
'04/07/2011',36
'06/16/2011',45
'06/20/2014',87
'06/20/2011',26
'06/20/2012',26
'03/04/2013',46
'03/04/2016',53
'03/27/2010',47
'03/04/2015',62
'06/04/2014',95
'06/04/2011',44
'01/02/2015',26
'04/14/2011',50
'10/02/2014',129
'10/02/2012',49
'01/29/2011',18
'03/25/2013',33
'01/29/2012',24
'11/10/2010',46
'02/09/2011',16
'09/07/2011',28
'10/05/2013',106
'09/07/2012',36
'05/12/2013',75
'10/05/2014',82
'05/12/2010',38
'01/02/2016',64
'10/09/2014',89
'11/10/2015',122
'10/09/2011',27
'04/20/2011',35
'01/02/2010',10
'10/09/2012',64
'01/13/2010',14
'08/05/2014',99
'07/23/2013',24
'11/13/2012',36
'11/02/2013',126
'11/02/2014',42
'01/01/2014',12
'10/15/2014',128
'08/01/2015',92
'09/03/2013',52
'08/01/2010',18
'09/08/2011',34
'05/29/2010',45
'04/25/2015',140
'08/12/2011',35
'04/25/2010',12
'04/25/2013',55
'07/21/2013',15
'03/29/2014',117
'03/29/2011',24
'06/01/2013',29
'11/18/2012',26
'11/18/2011',35
'06/24/2013',28
'06/24/2014',124
'07/08/2012',13
'01/24/2014',28
'07/08/2011',26
'01/24/2013',31
'07/08/2014',80
'01/25/2015',43
'01/25/2016',26
'01/25/2013',33
'10/25/2013',59
'08/06/2014',85
'08/06/2011',35
'12/08/2012',47
'02/01/2011',23
'02/01/2014',112
'07/18/2012',29
'10/25/2010',48
'03/10/2013',45
'07/18/2014',74
'10/21/2014',121
'04/19/2011',44
'11/04/2013',74
'06/27/2011',32
'11/04/2010',30
'06/27/2014',76
'12/13/2012',35
'11/04/2015',159
'11/15/2010',51
'04/26/2010',27
'11/16/2010',45
'06/19/2013',66
'11/16/2013',110
'06/19/2014',80
'01/04/2016',47
'01/21/2010',23
'01/07/2015',52
'05/25/2015',57
'06/21/2014',109
'06/21/2013',46
'12/22/2011',30
'12/22/2014',58
'08/23/2013',46
'08/07/2011',16
'08/07/2014',55
'07/19/2012',38
'06/22/2012',15
'09/16/2015',122
'10/18/2013',87
'07/31/2013',69
'06/22/2014',51
'11/24/2014',97
'01/15/2016',90
'01/15/2015',71
'03/06/2011',9
'03/06/2014',71
'01/12/2012',33
'08/20/2012',47
'10/08/2014',123
'10/08/2013',103
'03/31/2010',45
'08/20/2014',95
'08/18/2010',17
'12/30/2012',20
'09/09/2012',25
'10/22/2010',29
'01/21/2016',64
'09/09/2014',145
'04/28/2014',80
'04/28/2011',37
'11/05/2011',58
'05/23/2011',45
'03/02/2015',36
'05/15/2014',99
'03/02/2010',29
'05/15/2013',66
'03/02/2013',54
'11/27/2011',22
'05/02/2012',38
'08/02/2011',44
'05/02/2011',46
'07/20/2011',19
'05/02/2014',101
'12/09/2012',29
'02/10/2012',23
'03/09/2010',34
'12/09/2014',51
'05/26/2010',43
'09/15/2013',45
'09/30/2011',32
'05/26/2013',27
'09/15/2015',118
'07/12/2013',37
'10/15/2012',48
'02/02/2011',19
'02/13/2011',7
'02/02/2012',51
'02/13/2016',85
'03/15/2015',56
'11/20/2013',58
'07/21/2010',15
'03/15/2010',28
'11/20/2014',82
'03/15/2013',32
'05/01/2012',49
'07/03/2011',10
'07/21/2015',72
'07/19/2014',138
'05/07/2010',32
'02/10/2011',20
'12/12/2013',52
'12/11/2014',78
'12/11/2013',56
'02/18/2014',74
'02/18/2013',37
'07/12/2015',50
'08/03/2015',41
'11/22/2014',133
'08/03/2010',35
'11/22/2011',37
'08/03/2013',53
'07/23/2015',61
'06/10/2013',25
'12/12/2010',11
'12/21/2015',73
'05/04/2011',53
'12/12/2015',183
'06/10/2015',144
'05/28/2012',12
'05/28/2011',49
'11/08/2013',70
'05/17/2011',47
'11/03/2015',186
'07/28/2014',50
'07/28/2012',34
'11/08/2010',32
'01/05/2014',23
'04/02/2013',32
'11/03/2013',28
'08/30/2013',60
'07/09/2013',36
'12/19/2015',116
'03/21/2013',65
'07/09/2014',64
'12/19/2010',13
'08/30/2015',65
'02/04/2012',60
'11/17/2011',51
'02/04/2014',36
'04/23/2012',41
'04/23/2011',23
'10/29/2015',114
'04/23/2014',110
'02/16/2010',22
'02/16/2013',40
'02/16/2016',97
'04/11/2012',45
'07/11/2015',164
'07/11/2010',8
'07/11/2013',34
'01/22/2012',7
'10/26/2012',72
'01/22/2015',82
'10/26/2011',67
'09/23/2014',106
'09/23/2011',31
'03/18/2015',86
'03/18/2012',15
'12/27/2011',24
'02/24/2010',22
'12/26/2010',2
'04/18/2012',54
'10/20/2015',141
'07/16/2011',33
'12/17/2011',38
'07/16/2012',27
'12/17/2014',99
'06/15/2010',61
'01/19/2011',24
'03/08/2014',79
'03/08/2013',32
'12/08/2014',96
'09/11/2015',86
'09/11/2010',44
'04/02/2010',21
'04/13/2012',53
'03/22/2012',77
'03/22/2011',33
'03/22/2014',113
'12/03/2015',135
'07/14/2015',98
'07/14/2012',30
'12/03/2013',68
'10/19/2010',53
'09/17/2011',69
'10/19/2013',94
'09/17/2014',129
'11/29/2015',55
'06/30/2011',43
'08/09/2014',97
'08/09/2013',33
'02/27/2014',81
'04/17/2010',31
'02/27/2012',30
'10/23/2011',42
'12/24/2012',16
'10/23/2012',78
'10/13/2012',43
'01/09/2011',7
'10/13/2011',41
'01/09/2016',144
'10/13/2014',91
'12/24/2011',16
'06/18/2012',30
'06/18/2011',43
'06/18/2014',68
'01/28/2012',37
'02/20/2013',56
'01/28/2011',11
'02/20/2014',59
'01/28/2014',50
'09/13/2014',95
'12/28/2010',1
'03/21/2010',13
'12/23/2013',29
'09/13/2012',84
'12/23/2010',15
'05/25/2010',54
'06/01/2015',66
'09/14/2013',81
'05/27/2013',41
'09/14/2014',44
'05/27/2010',35
'10/16/2015',115
'09/18/2014',129
'01/11/2014',45
'09/18/2011',17
'01/11/2013',28
'10/16/2013',110
'09/18/2012',32
'02/05/2014',32
'12/20/2010',22
'02/05/2012',13
'02/22/2016',125
'04/08/2013',45
'02/22/2013',36
'02/22/2010',14
'08/18/2015',104
'07/26/2010',19
'01/21/2015',79
'01/12/2014',38
'12/07/2011',51
'09/26/2015',240
'02/08/2015',42
'12/07/2012',26
'09/26/2010',22
'02/08/2012',54
'09/26/2013',105
'02/03/2010',27
'10/03/2012',76
'09/01/2011',73
'10/03/2014',76
'03/10/2010',38
'03/11/2011',23
'12/26/2015',54
'06/11/2013',60
'01/19/2012',36
'06/11/2014',123
'12/26/2013',26
'04/13/2011',34
'12/05/2015',192
'04/19/2014',72
'12/05/2012',65
'06/02/2010',32
'11/30/2011',37
'11/30/2014',62
'10/21/2011',31
'05/03/2013',38
'05/03/2014',143
'03/28/2010',28
'06/29/2015',95
'06/09/2011',13
'03/26/2014',114
'08/31/2014',33
'03/26/2013',50
'07/04/2015',36
'07/04/2010',8
'04/22/2013',60
'04/22/2014',103
'01/27/2013',24
'10/12/2010',55
'11/21/2010',19
'01/27/2010',27
'10/12/2015',121
'04/10/2015',66
'01/27/2015',4
'03/20/2010',21
'10/28/2012',9
'07/07/2011',44
'03/20/2013',49
'08/29/2014',72
'01/17/2012',31
'01/17/2015',85
'08/29/2012',57
'04/16/2015',116
'04/16/2010',14
'01/08/2015',52
'01/08/2010',16
'01/08/2013',44
'08/17/2011',35
'08/17/2012',18
'11/13/2014',93
'04/15/2012',25
'04/15/2014',97
'01/03/2015',79
'01/04/2010',11
'01/03/2016',43
'11/11/2013',65
'03/19/2011',36
'03/19/2014',86
'05/05/2012',76
'01/04/2013',31
'05/18/2012',48
'05/05/2014',93
'06/12/2012',39
'06/12/2015',65
'09/19/2014',94
'10/28/2015',90
'10/17/2012',74
'09/19/2013',58
'10/17/2011',45
'03/23/2010',23
'02/11/2012',26
'03/23/2015',54
'04/10/2012',30
'03/13/2013',55
'03/13/2015',80
'06/28/2015',67
'10/31/2013',94
'11/28/2013',19
'11/28/2014',13
'06/28/2013',37
'10/31/2015',185
'11/19/2014',93
'11/19/2011',53
'08/14/2012',56
'11/19/2012',36
'07/02/2010',18
'07/02/2013',30
'01/23/2016',20
'05/20/2014',155
'04/21/2014',70
'05/20/2013',49
'01/23/2010',18
'11/12/2015',119
'11/12/2010',20
'08/13/2010',21
'08/16/2015',52
'05/11/2010',59
'03/25/2010',39
'03/16/2014',75
'03/16/2011',27
'03/16/2012',43
'09/03/2015',62
'09/28/2011',51
'08/24/2013',68
'10/01/2010',24
'09/28/2014',60
'08/24/2010',49
'07/17/2013',61
'09/05/2014',67
'07/17/2015',93
'12/15/2011',42
'08/22/2010',20
'01/07/2010',24
'11/15/2015',117
'07/22/2010',25
'01/07/2016',87
'03/03/2011',23
'03/03/2016',119
'04/03/2011',17
'05/14/2014',122
'05/14/2011',58
'01/06/2010',20
'05/14/2012',58
'06/26/2013',42
'06/26/2010',34
'07/27/2011',38
'09/21/2015',120
'01/26/2016',76
'07/27/2012',15
'01/26/2011',29
'11/17/2014',64
'01/05/2011',50
'06/07/2012',62
'06/07/2011',42
'07/30/2010',16
'06/07/2014',110
'01/20/2012',30
'01/20/2011',36
'10/20/2012',80
'01/20/2014',92
'05/09/2015',215
'05/09/2012',52
'04/18/2015',147
'08/27/2012',23
'08/27/2011',3
'07/31/2014',107
'08/27/2014',85
'02/21/2012',47
'03/12/2013',62
'02/21/2011',25
'03/12/2014',93
'02/21/2014',86
'09/16/2012',37
'10/18/2010',35
'10/24/2011',37
'05/30/2015',150
'05/30/2012',45
'02/11/2014',62
'05/08/2010',30
'05/08/2013',43
'02/11/2011',29
'06/14/2014',137
'06/14/2013',36
'12/06/2013',64
'03/11/2014',99
'12/06/2015',77
'12/30/2014',52
'08/19/2013',55
'08/19/2010',23
'08/19/2015',85
'07/24/2010',19
'07/24/2013',52
'11/09/2010',59
'03/17/2014',77
'03/17/2013',31
'05/31/2010',31
'04/01/2013',27
'05/31/2013',38
'04/01/2015',121
'03/14/2013',45
'04/27/2014',40
'03/14/2010',4
'04/27/2013',64
'03/14/2015',93
'12/10/2010',22
'06/13/2014',73
'02/19/2010',27
'06/13/2011',36
'06/23/2011',28
'11/14/2010',22
'11/11/2015',97
'02/12/2016',97
'02/12/2011',33
'10/30/2011',10
'05/01/2015',100
'10/30/2012',2
'04/08/2014',142
'09/20/2012',81
